"stcd","state_code","district","urbanindex","grouping","ballot_party","percent","winner","incumbent_party","Total.Population","Percentage.Women","Median.Household.Income","Mean.Household.Income","Median.Age","Percentage.Retirees..65..","Percentage.Bachelors.Degree.in.Population.over.25","Unemployment.Rate..16.and.over."
"HI-02","HI",2,10.08184,"Rural-Exurban","DEM",62.2093783761524,"true","DEM",722458,0.495,89314,110163,40.7,0.204104598,0.199,0.022
"HI-02","HI",2,10.08184,"Rural-Exurban","REP",35.305288962313,"false","DEM",722458,0.495,89314,110163,40.7,0.204104598,0.199,0.022
"HI-02","HI",2,10.08184,"Rural-Exurban","LIB",2.48533266153451,"false","DEM",722458,0.495,89314,110163,40.7,0.204104598,0.199,0.022
"HI-02","HI",2,10.08184,"Rural-Exurban","",4.95855356545921,"","DEM",722458,0.495,89314,110163,40.7,0.204104598,0.199,0.022
"HI-02","HI",2,10.08184,"Rural-Exurban","",0.164235433189123,"","DEM",722458,0.495,89314,110163,40.7,0.204104598,0.199,0.022
"SC-05","SC",5,10.07118,"Rural-Exurban","GRE",1.46747922070937,"false","REP",758549,0.513,66451,89708,40.5,0.179376678,0.187,0.024
"SC-05","SC",5,10.07118,"Rural-Exurban","REP",64.0134543062468,"true","REP",758549,0.513,66451,89708,40.5,0.179376678,0.187,0.024
"SC-05","SC",5,10.07118,"Rural-Exurban","DEM",34.4628000016549,"false","REP",758549,0.513,66451,89708,40.5,0.179376678,0.187,0.024
"SC-05","SC",5,10.07118,"Rural-Exurban","",0.056266471388913,"","REP",758549,0.513,66451,89708,40.5,0.179376678,0.187,0.024
"WA-04","WA",4,10.07076,"Rural-Exurban","REP",66.45532480024,"true","REP",783190,0.492,73355,93585,35,0.153684291,0.15,0.031
"WA-04","WA",4,10.07076,"Rural-Exurban","DEM",31.1982951461965,"false","REP",783190,0.492,73355,93585,35,0.153684291,0.15,0.031
"WA-04","WA",4,10.07076,"Rural-Exurban","",2.34638005356347,"","REP",783190,0.492,73355,93585,35,0.153684291,0.15,0.031
"WI-08","WI",8,10.06483,"Rural-Exurban","REP",72.2062824794646,"true","REP",742030,0.496,71930,94154,41.3,0.188185114,0.209,0.017
"WI-08","WI",8,10.06483,"Rural-Exurban","LIB",10.3344337128783,"false","REP",742030,0.496,71930,94154,41.3,0.188185114,0.209,0.017
"WI-08","WI",8,10.06483,"Rural-Exurban","W",0.043520870675315,"false","REP",742030,0.496,71930,94154,41.3,0.188185114,0.209,0.017
"WI-08","WI",8,10.06483,"Rural-Exurban","IND",15.7629369817793,"false","REP",742030,0.496,71930,94154,41.3,0.188185114,0.209,0.017
"WI-08","WI",8,10.06483,"Rural-Exurban","W",1.01871075062219,"false","REP",742030,0.496,71930,94154,41.3,0.188185114,0.209,0.017
"WI-08","WI",8,10.06483,"Rural-Exurban","",0.63411520458033,"","REP",742030,0.496,71930,94154,41.3,0.188185114,0.209,0.017
"MO-07","MO",7,10.0606,"Rural-Exurban","W",0.000396908873691689,"false","REP",785669,0.507,56419,74018,38.5,0.182813628,0.175,0.022
"MO-07","MO",7,10.0606,"Rural-Exurban","LIB",2.32945817969652,"false","REP",785669,0.507,56419,74018,38.5,0.182813628,0.175,0.022
"MO-07","MO",7,10.0606,"Rural-Exurban","DEM",26.7853953410836,"false","REP",785669,0.507,56419,74018,38.5,0.182813628,0.175,0.022
"MO-07","MO",7,10.0606,"Rural-Exurban","REP",70.8847495703461,"true","REP",785669,0.507,56419,74018,38.5,0.182813628,0.175,0.022
"GA-03","GA",3,10.05251,"Rural-Exurban","REP",68.7498591349761,"true","REP",785113,0.511,74348,99129,39.1,0.173208188,0.173,0.023
"GA-03","GA",3,10.05251,"Rural-Exurban","DEM",31.2501408650239,"false","REP",785113,0.511,74348,99129,39.1,0.173208188,0.173,0.023
"VA-06","VA",6,10.05085,"Rural-Exurban","DEM",35.437574749103,"false","REP",784909,0.514,67623,88953,40.8,0.203113992,0.174,0.022
"VA-06","VA",6,10.05085,"Rural-Exurban","REP",64.3871130689289,"true","REP",784909,0.514,67623,88953,40.8,0.203113992,0.174,0.022
"VA-06","VA",6,10.05085,"Rural-Exurban","",0.175312181968102,"","REP",784909,0.514,67623,88953,40.8,0.203113992,0.174,0.022
"MI-09","MI",9,10.04531,"Rural-Exurban","LIB",1.16619561195102,"false","DEM",777301,0.501,78456,106685,43.8,0.196492736,0.182,0.019
"MI-09","MI",9,10.04531,"Rural-Exurban","REP",63.9007620896595,"true","DEM",777301,0.501,78456,106685,43.8,0.196492736,0.182,0.019
"MI-09","MI",9,10.04531,"Rural-Exurban","DEM",33.1710116324593,"false","DEM",777301,0.501,78456,106685,43.8,0.196492736,0.182,0.019
"MI-09","MI",9,10.04531,"Rural-Exurban","WCP",1.76203066593014,"false","DEM",777301,0.501,78456,106685,43.8,0.196492736,0.182,0.019
"NC-05","NC",5,10.03604,"Rural-Exurban","REP",63.1526798968106,"true","REP",754512,0.514,54503,81612,41.6,0.201550141,0.186,0.028
"NC-05","NC",5,10.03604,"Rural-Exurban","DEM",36.8473201031894,"false","REP",754512,0.514,54503,81612,41.6,0.201550141,0.186,0.028
"TX-17","TX",17,10.03186,"Rural-Exurban","REP",66.4834330069196,"true","REP",781996,0.493,63266,81530,35.9,0.152381854,0.167,0.03
"TX-17","TX",17,10.03186,"Rural-Exurban","DEM",33.5165669930804,"false","REP",781996,0.493,63266,81530,35.9,0.152381854,0.167,0.03
"TX-27","TX",27,10.02864,"Rural-Exurban","DEM",35.5562317958527,"false","REP",771898,0.496,61819,82853,38.2,0.171166398,0.136,0.029
"TX-27","TX",27,10.02864,"Rural-Exurban","REP",64.4437682041473,"true","REP",771898,0.496,61819,82853,38.2,0.171166398,0.136,0.029
"NY-19","NY",19,10.01977,"Rural-Exurban","DEM",43.2504224353135,"false","DEM",768600,0.5,67645,92799,42.2,0.213001561,0.185,0.024
"NY-19","NY",19,10.01977,"Rural-Exurban","REP",45.1849327928016,"true","DEM",768600,0.5,67645,92799,42.2,0.213001561,0.185,0.024
"NY-19","NY",19,10.01977,"Rural-Exurban","CON",5.57823223859425,"true","DEM",768600,0.5,67645,92799,42.2,0.213001561,0.185,0.024
"NY-19","NY",19,10.01977,"Rural-Exurban","WFP",5.9499057778025,"false","DEM",768600,0.5,67645,92799,42.2,0.213001561,0.185,0.024
"NY-19","NY",19,10.01977,"Rural-Exurban","",1.70156248913489,"","DEM",768600,0.5,67645,92799,42.2,0.213001561,0.185,0.024
"NY-19","NY",19,10.01977,"Rural-Exurban","",0.0225994200641128,"","DEM",768600,0.5,67645,92799,42.2,0.213001561,0.185,0.024
"NY-19","NY",19,10.01977,"Rural-Exurban","",0.0365067554881822,"","DEM",768600,0.5,67645,92799,42.2,0.213001561,0.185,0.024
"NY-19","NY",19,10.01977,"Rural-Exurban","WFP",5.8431387386024,"true","vacant",768600,0.5,67645,92799,42.2,0.213001561,0.185,0.024
"NY-19","NY",19,10.01977,"Rural-Exurban","DEM",45.6085656993682,"true","vacant",768600,0.5,67645,92799,42.2,0.213001561,0.185,0.024
"NY-19","NY",19,10.01977,"Rural-Exurban","CON",8.20097612651811,"false","vacant",768600,0.5,67645,92799,42.2,0.213001561,0.185,0.024
"NY-19","NY",19,10.01977,"Rural-Exurban","REP",40.3473194355113,"false","vacant",768600,0.5,67645,92799,42.2,0.213001561,0.185,0.024
"NC-07","NC",7,10.01653,"Rural-Exurban","REP",57.7083677784071,"true","REP",774574,0.514,62763,85247,41.8,0.210931428,0.203,0.024
"NC-07","NC",7,10.01653,"Rural-Exurban","DEM",42.2916322215929,"false","REP",774574,0.514,62763,85247,41.8,0.210931428,0.203,0.024
"ID-01","ID",1,10.01293,"Rural-Exurban","REP",71.3415609937204,"true","REP",984950,0.494,72898,93106,39.6,0.185164729,0.205,0.017
"ID-01","ID",1,10.01293,"Rural-Exurban","DEM",26.3284065522561,"false","REP",984950,0.494,72898,93106,39.6,0.185164729,0.205,0.017
"ID-01","ID",1,10.01293,"Rural-Exurban","LIB",2.33003245402347,"false","REP",984950,0.494,72898,93106,39.6,0.185164729,0.205,0.017
"ID-02","ID",2,9.99565,"Rural-Exurban","REP",63.5910408354414,"true","REP",954083,0.499,72674,92108,35.5,0.154233961,0.224,0.019
"ID-02","ID",2,9.99565,"Rural-Exurban","DEM",36.4089591645586,"false","REP",954083,0.499,72674,92108,35.5,0.154233961,0.224,0.019
"NM-02","NM",2,9.98027,"Rural-Exurban","REP",49.6364306363632,"false","REP",696764,0.503,53550,71424,36.9,0.173502075,0.134,0.03
"NM-02","NM",2,9.98027,"Rural-Exurban","DEM",50.3370996455134,"true","REP",696764,0.503,53550,71424,36.9,0.173502075,0.134,0.03
"NM-02","NM",2,9.98027,"Rural-Exurban","W",0.0264697181234527,"false","REP",696764,0.503,53550,71424,36.9,0.173502075,0.134,0.03
"TX-19","TX",19,9.97486,"Rural-Exurban","REP",80.303773177071,"true","REP",767757,0.489,58951,84101,33.7,0.140566612,0.167,0.026
"TX-19","TX",19,9.97486,"Rural-Exurban","IND",19.696226822929,"false","REP",767757,0.489,58951,84101,33.7,0.140566612,0.167,0.026
"TX-13","TX",13,9.96255,"Rural-Exurban","REP",75.3536708636696,"true","REP",776421,0.489,64369,85974,36.2,0.151028888,0.167,0.021
"TX-13","TX",13,9.96255,"Rural-Exurban","DEM",24.6463291363304,"false","REP",776421,0.489,64369,85974,36.2,0.151028888,0.167,0.021
"TX-23","TX",23,9.96234,"Rural-Exurban","DEM",38.7721768785684,"false","REP",778355,0.491,71327,95460,34.6,0.136439028,0.195,0.023
"TX-23","TX",23,9.96234,"Rural-Exurban","REP",55.8728014714335,"true","REP",778355,0.491,71327,95460,34.6,0.136439028,0.195,0.023
"TX-23","TX",23,9.96234,"Rural-Exurban","IND",5.35502164999808,"false","REP",778355,0.491,71327,95460,34.6,0.136439028,0.195,0.023
"IN-04","IN",4,9.95885,"Rural-Exurban","REP",68.2171797387935,"true","REP",768518,0.493,72677,97133,37.4,0.159984542,0.196,0.016
"IN-04","IN",4,9.95885,"Rural-Exurban","DEM",31.7828202612065,"false","REP",768518,0.493,72677,97133,37.4,0.159984542,0.196,0.016
"PA-14","PA",14,9.93512,"Rural-Exurban","REP",100,"true","REP",755713,0.501,62622,88772,45.1,0.229679786,0.172,0.029
"GA-02","GA",2,9.92455,"Rural-Exurban","REP",45.0256898980691,"false","DEM",755007,0.514,48779,68437,37.7,0.166100447,0.122,0.036
"GA-02","GA",2,9.92455,"Rural-Exurban","DEM",54.9743101019309,"true","DEM",755007,0.514,48779,68437,37.7,0.166100447,0.122,0.036
"OH-05","OH",5,9.90051,"Rural-Exurban","REP",66.9089830926244,"true","REP",785544,0.504,64333,88710,40.9,0.193171866,0.159,0.019
"OH-05","OH",5,9.90051,"Rural-Exurban","DEM",33.0910169073756,"false","REP",785544,0.504,64333,88710,40.9,0.193171866,0.159,0.019
"ME-01","ME",1,9.89315,"Rural-Exurban","DEM",62.9347377826655,"true","DEM",697698,0.51,80938,107030,44.3,0.220377585,0.27,0.018
"ME-01","ME",1,9.89315,"Rural-Exurban","REP",37.0194400531537,"false","DEM",697698,0.51,80938,107030,44.3,0.220377585,0.27,0.018
"ME-01","ME",1,9.89315,"Rural-Exurban","",0.0458221641808143,"","DEM",697698,0.51,80938,107030,44.3,0.220377585,0.27,0.018
"ME-01","ME",1,9.89315,"Rural-Exurban","",2.56661397117786,"","DEM",697698,0.51,80938,107030,44.3,0.220377585,0.27,0.018
"GA-01","GA",1,9.88095,"Rural-Exurban","REP",59.1472354289394,"true","REP",790309,0.513,63376,82187,37.1,0.162632591,0.168,0.027
"GA-01","GA",1,9.88095,"Rural-Exurban","DEM",40.8527645710606,"false","REP",790309,0.513,63376,82187,37.1,0.162632591,0.168,0.027
"TN-01","TN",1,9.8716,"Rural-Exurban","REP",78.3184310888656,"true","REP",781128,0.505,54716,76834,43.9,0.210449504,0.15,0.021
"TN-01","TN",1,9.8716,"Rural-Exurban","DEM",19.7066004265889,"false","REP",781128,0.505,54716,76834,43.9,0.210449504,0.15,0.021
"TN-01","TN",1,9.8716,"Rural-Exurban","IND",1.31168119657665,"false","REP",781128,0.505,54716,76834,43.9,0.210449504,0.15,0.021
"TN-01","TN",1,9.8716,"Rural-Exurban","IND",0.663287287968809,"false","REP",781128,0.505,54716,76834,43.9,0.210449504,0.15,0.021
"FL-03","FL",3,9.85896,"Rural-Exurban","NPA",1.19694060577129,"false","REP",794723,0.501,56286,80520,40.5,0.217855781,0.162,0.024
"FL-03","FL",3,9.85896,"Rural-Exurban","REP",62.515049509816,"true","REP",794723,0.501,56286,80520,40.5,0.217855781,0.162,0.024
"FL-03","FL",3,9.85896,"Rural-Exurban","DEM",36.2880098844127,"false","REP",794723,0.501,56286,80520,40.5,0.217855781,0.162,0.024
"OH-04","OH",4,9.84778,"Rural-Exurban","REP",69.1948469099381,"true","REP",799350,0.495,72537,99973,40.7,0.179650966,0.188,0.023
"OH-04","OH",4,9.84778,"Rural-Exurban","DEM",30.8051530900619,"false","REP",799350,0.495,72537,99973,40.7,0.179650966,0.188,0.023
"CA-01","CA",1,9.84611,"Rural-Exurban","REP",62.0729008021119,"true","REP",758561,0.496,64471,89083,38.7,0.189180567,0.164,0.038
"CA-01","CA",1,9.84611,"Rural-Exurban","DEM",37.9270991978881,"false","REP",758561,0.496,64471,89083,38.7,0.189180567,0.164,0.038
"WI-06","WI",6,9.83501,"Rural-Exurban","REP",94.9333132274334,"true","REP",733889,0.493,68092,93250,42.7,0.205573322,0.189,0.013
"WI-06","WI",6,9.83501,"Rural-Exurban","W",0.134921170322104,"false","REP",733889,0.493,68092,93250,42.7,0.205573322,0.189,0.013
"WI-06","WI",6,9.83501,"Rural-Exurban","",4.93176560224445,"","REP",733889,0.493,68092,93250,42.7,0.205573322,0.189,0.013
"SC-07","SC",7,9.82861,"Rural-Exurban","REP",64.7745849171804,"true","REP",762499,0.521,53313,77890,45,0.236909163,0.161,0.027
"SC-07","SC",7,9.82861,"Rural-Exurban","DEM",35.0698205739271,"false","REP",762499,0.521,53313,77890,45,0.236909163,0.161,0.027
"SC-07","SC",7,9.82861,"Rural-Exurban","",0.155594508892522,"","REP",762499,0.521,53313,77890,45,0.236909163,0.161,0.027
"KS-02","KS",2,9.77136,"Rural-Exurban","REP",57.6393352702714,"true","REP",730784,0.496,60983,80182,37.7,0.174475632,0.169,0.025
"KS-02","KS",2,9.77136,"Rural-Exurban","DEM",42.3606647297286,"false","REP",730784,0.496,60983,80182,37.7,0.174475632,0.169,0.025
"OH-12","OH",12,9.76928,"Rural-Exurban","DEM",30.7319439466835,"false","REP",793038,0.499,69819,95227,40,0.177722883,0.179,0.022
"OH-12","OH",12,9.76928,"Rural-Exurban","REP",69.2680560533165,"true","REP",793038,0.499,69819,95227,40,0.177722883,0.179,0.022
"FL-02","FL",2,9.76267,"Rural-Exurban","REP",59.8017844048721,"true","REP",792422,0.499,57516,83388,38.8,0.176904478,0.172,0.025
"FL-02","FL",2,9.76267,"Rural-Exurban","DEM",40.1982155951279,"false","REP",792422,0.499,57516,83388,38.8,0.176904478,0.172,0.025
"IN-09","IN",9,9.74306,"Rural-Exurban","REP",63.5513769775742,"true","REP",760778,0.501,67283,86927,39.6,0.176168343,0.164,0.021
"IN-09","IN",9,9.74306,"Rural-Exurban","DEM",33.6032244890712,"false","REP",760778,0.501,67283,86927,39.6,0.176168343,0.164,0.021
"IN-09","IN",9,9.74306,"Rural-Exurban","LIB",2.82941813597543,"false","REP",760778,0.501,67283,86927,39.6,0.176168343,0.164,0.021
"IN-09","IN",9,9.74306,"Rural-Exurban","W",0.0159803973792148,"false","REP",760778,0.501,67283,86927,39.6,0.176168343,0.164,0.021
"IA-02","IA",2,9.73029,"Rural-Exurban","REP",54.0771170763727,"true","REP",793421,0.5,67862,91117,40.2,0.198049963,0.204,0.02
"IA-02","IA",2,9.73029,"Rural-Exurban","DEM",45.8355710916178,"false","REP",793421,0.5,67862,91117,40.2,0.198049963,0.204,0.02
"IA-02","IA",2,9.73029,"Rural-Exurban","",0.0873118320095227,"","REP",793421,0.5,67862,91117,40.2,0.198049963,0.204,0.02
"IA-02","IA",2,9.73029,"Rural-Exurban","",0.955719082032293,"","REP",793421,0.5,67862,91117,40.2,0.198049963,0.204,0.02
"IA-02","IA",2,9.73029,"Rural-Exurban","",0.0204146369806438,"","REP",793421,0.5,67862,91117,40.2,0.198049963,0.204,0.02
"SC-03","SC",3,9.72732,"Rural-Exurban","REP",97.6368280661359,"true","REP",752641,0.506,56693,80331,41.3,0.196218383,0.157,0.023
"SC-03","SC",3,9.72732,"Rural-Exurban","",2.36317193386408,"","REP",752641,0.506,56693,80331,41.3,0.196218383,0.157,0.023
"NC-11","NC",11,9.70481,"Rural-Exurban","REP",53.7899182494011,"true","REP",756051,0.521,62261,85301,45.7,0.248876068,0.224,0.017
"NC-11","NC",11,9.70481,"Rural-Exurban","LIB",1.70262293462422,"false","REP",756051,0.521,62261,85301,45.7,0.248876068,0.224,0.017
"NC-11","NC",11,9.70481,"Rural-Exurban","DEM",44.5074588159747,"false","REP",756051,0.521,62261,85301,45.7,0.248876068,0.224,0.017
"MS-04","MS",4,9.69525,"Rural-Exurban","DEM",24.6048961884103,"false","REP",750414,0.513,57460,77273,38.9,0.172612718,0.155,0.031
"MS-04","MS",4,9.69525,"Rural-Exurban","REP",73.3469912428698,"true","REP",750414,0.513,57460,77273,38.9,0.172612718,0.155,0.031
"MS-04","MS",4,9.69525,"Rural-Exurban","LIB",2.04811256871994,"false","REP",750414,0.513,57460,77273,38.9,0.172612718,0.155,0.031
"MI-05","MI",5,9.67438,"Rural-Exurban","REP",62.4160777663605,"true","DEM",768082,0.495,64067,85508,42,0.201067074,0.148,0.029
"MI-05","MI",5,9.67438,"Rural-Exurban","DEM",34.9702765572499,"false","DEM",768082,0.495,64067,85508,42,0.201067074,0.148,0.029
"MI-05","MI",5,9.67438,"Rural-Exurban","LIB",1.6166653007962,"false","DEM",768082,0.495,64067,85508,42,0.201067074,0.148,0.029
"MI-05","MI",5,9.67438,"Rural-Exurban","UST",0.996665174715846,"false","DEM",768082,0.495,64067,85508,42,0.201067074,0.148,0.029
"MI-05","MI",5,9.67438,"Rural-Exurban","W",0,"false","DEM",768082,0.495,64067,85508,42,0.201067074,0.148,0.029
"MI-05","MI",5,9.67438,"Rural-Exurban","W",0.000315200877519243,"false","DEM",768082,0.495,64067,85508,42,0.201067074,0.148,0.029
"TN-04","TN",4,9.67047,"Rural-Exurban","DEM",25.743065205233,"false","REP",796991,0.502,65227,82606,37.9,0.156931509,0.173,0.016
"TN-04","TN",4,9.67047,"Rural-Exurban","IND",0.337298269688705,"false","REP",796991,0.502,65227,82606,37.9,0.156931509,0.173,0.016
"TN-04","TN",4,9.67047,"Rural-Exurban","IND",0.408217393059151,"false","REP",796991,0.502,65227,82606,37.9,0.156931509,0.173,0.016
"TN-04","TN",4,9.67047,"Rural-Exurban","IND",0.262343098646771,"false","REP",796991,0.502,65227,82606,37.9,0.156931509,0.173,0.016
"TN-04","TN",4,9.67047,"Rural-Exurban","IND",1.63402272871417,"false","REP",796991,0.502,65227,82606,37.9,0.156931509,0.173,0.016
"TN-04","TN",4,9.67047,"Rural-Exurban","REP",70.5737530054141,"true","REP",796991,0.502,65227,82606,37.9,0.156931509,0.173,0.016
"TN-04","TN",4,9.67047,"Rural-Exurban","IND",1.04130029924411,"false","REP",796991,0.502,65227,82606,37.9,0.156931509,0.173,0.016
"GA-12","GA",12,9.65989,"Rural-Exurban","REP",59.5965233130338,"true","REP",770831,0.506,56189,80133,37.1,0.160525459,0.145,0.029
"GA-12","GA",12,9.65989,"Rural-Exurban","DEM",40.4034766869662,"false","REP",770831,0.506,56189,80133,37.1,0.160525459,0.145,0.029
"IA-01","IA",1,9.65413,"Rural-Exurban","REP",53.3587661274478,"true","REP",798442,0.499,67381,87516,39,0.183372117,0.211,0.018
"IA-01","IA",1,9.65413,"Rural-Exurban","DEM",46.5560940467614,"false","REP",798442,0.499,67381,87516,39,0.183372117,0.211,0.018
"IA-01","IA",1,9.65413,"Rural-Exurban","",0.085139825790818,"","REP",798442,0.499,67381,87516,39,0.183372117,0.211,0.018
"IA-01","IA",1,9.65413,"Rural-Exurban","",1.41070142118017,"","REP",798442,0.499,67381,87516,39,0.183372117,0.211,0.018
"IA-01","IA",1,9.65413,"Rural-Exurban","",0.0157181216844587,"","REP",798442,0.499,67381,87516,39,0.183372117,0.211,0.018
"NH-02","NH",2,9.63994,"Rural-Exurban","REP",44.0786906991261,"false","DEM",691308,0.497,88494,119762,43.8,0.208932921,0.239,0.02
"NH-02","NH",2,9.63994,"Rural-Exurban","DEM",55.8013420724095,"true","DEM",691308,0.497,88494,119762,43.8,0.208932921,0.239,0.02
"NH-02","NH",2,9.63994,"Rural-Exurban","",0.119967228464419,"","DEM",691308,0.497,88494,119762,43.8,0.208932921,0.239,0.02
"TX-01","TX",1,9.61616,"Rural-Exurban","DEM",21.9200381825775,"false","REP",775992,0.509,60999,83392,39.1,0.182360127,0.147,0.022
"TX-01","TX",1,9.61616,"Rural-Exurban","REP",78.0799618174225,"true","REP",775992,0.509,60999,83392,39.1,0.182360127,0.147,0.022
"PA-09","PA",9,9.61451,"Rural-Exurban","DEM",30.6891490257019,"false","REP",760960,0.5,65710,86986,43.2,0.213241169,0.15,0.024
"PA-09","PA",9,9.61451,"Rural-Exurban","REP",69.3108509742981,"true","REP",760960,0.5,65710,86986,43.2,0.213241169,0.15,0.024
"WV-02","WV",2,9.60292,"Rural-Exurban","REP",65.5686335391039,"true","REP",898343,0.498,59773,81933,42,0.201145887,0.162,0.026
"WV-02","WV",2,9.60292,"Rural-Exurban","DEM",34.4313664608961,"false","REP",898343,0.498,59773,81933,42,0.201145887,0.162,0.026
"IL-16","IL",16,9.59515,"Rural-Exurban","REP",66.3277909419828,"true","REP",745274,0.5,78393,100707,41.7,0.204599919,0.205,0.023
"IL-16","IL",16,9.59515,"Rural-Exurban","DEM",33.6722090580172,"false","REP",745274,0.5,78393,100707,41.7,0.204599919,0.205,0.023
"NY-24","NY",24,9.59475,"Rural-Exurban","DEM",34.2748320126383,"false","REP",774173,0.498,66103,85603,42.3,0.205073026,0.16,0.026
"NY-24","NY",24,9.59475,"Rural-Exurban","REP",56.3914547362878,"true","REP",774173,0.498,66103,85603,42.3,0.205073026,0.16,0.026
"NY-24","NY",24,9.59475,"Rural-Exurban","CON",9.2720367317937,"true","REP",774173,0.498,66103,85603,42.3,0.205073026,0.16,0.026
"NY-24","NY",24,9.59475,"Rural-Exurban","",2.96299769524586,"","REP",774173,0.498,66103,85603,42.3,0.205073026,0.16,0.026
"NY-24","NY",24,9.59475,"Rural-Exurban","",0.0205588397600747,"","REP",774173,0.498,66103,85603,42.3,0.205073026,0.16,0.026
"NY-24","NY",24,9.59475,"Rural-Exurban","",0.0616765192802242,"","REP",774173,0.498,66103,85603,42.3,0.205073026,0.16,0.026
"IN-08","IN",8,9.56708,"Rural-Exurban","REP",65.7262543973338,"true","REP",752244,0.498,61601,82509,39.8,0.191958992,0.151,0.019
"IN-08","IN",8,9.56708,"Rural-Exurban","DEM",31.5261062766154,"false","REP",752244,0.498,61601,82509,39.8,0.191958992,0.151,0.019
"IN-08","IN",8,9.56708,"Rural-Exurban","LIB",2.74763932605073,"false","REP",752244,0.498,61601,82509,39.8,0.191958992,0.151,0.019
"KY-02","KY",2,9.56108,"Rural-Exurban","REP",71.8578244596554,"true","REP",756377,0.503,61768,86840,39.6,0.171492523,0.144,0.022
"KY-02","KY",2,9.56108,"Rural-Exurban","DEM",28.1421755403446,"false","REP",756377,0.503,61768,86840,39.6,0.171492523,0.144,0.022
"TN-08","TN",8,9.55329,"Rural-Exurban","REP",73.9852126572047,"true","REP",768105,0.515,63678,94568,41.3,0.195376934,0.168,0.025
"TN-08","TN",8,9.55329,"Rural-Exurban","DEM",24.2978389558519,"false","REP",768105,0.515,63678,94568,41.3,0.195376934,0.168,0.025
"TN-08","TN",8,9.55329,"Rural-Exurban","IND",1.20818771842237,"false","REP",768105,0.515,63678,94568,41.3,0.195376934,0.168,0.025
"TN-08","TN",8,9.55329,"Rural-Exurban","IND",0.508760668521028,"false","REP",768105,0.515,63678,94568,41.3,0.195376934,0.168,0.025
"AL-02","AL",2,9.51913,"Rural-Exurban","DEM",29.1584782947412,"false","REP",723094,0.515,57561,78988,39.1,0.180406697,0.155,0.024
"AL-02","AL",2,9.51913,"Rural-Exurban","REP",69.0889169234172,"true","REP",723094,0.515,57561,78988,39.1,0.180406697,0.155,0.024
"AL-02","AL",2,9.51913,"Rural-Exurban","LIB",1.70686717497399,"false","REP",723094,0.515,57561,78988,39.1,0.180406697,0.155,0.024
"AL-02","AL",2,9.51913,"Rural-Exurban","",0.0457376068676776,"","REP",723094,0.515,57561,78988,39.1,0.180406697,0.155,0.024
"OK-03","OK",3,9.51656,"Rural-Exurban","REP",74.5393685658233,"true","REP",796469,0.491,54397,73175,35.5,0.153314191,0.15,0.025
"OK-03","OK",3,9.51656,"Rural-Exurban","DEM",25.4606314341767,"false","REP",796469,0.491,54397,73175,35.5,0.153314191,0.15,0.025
"PA-13","PA",13,9.46451,"Mostly Rural","REP",100,"true","REP",764692,0.5,64430,87402,43.6,0.218689355,0.138,0.018
"AL-03","AL",3,9.46407,"Mostly Rural","DEM",25.1352373349579,"false","REP",723164,0.514,54047,76517,39.4,0.182316874,0.152,0.027
"AL-03","AL",3,9.46407,"Mostly Rural","REP",71.2172935726815,"true","REP",723164,0.514,54047,76517,39.4,0.182316874,0.152,0.027
"AL-03","AL",3,9.46407,"Mostly Rural","LIB",1.59343718160142,"false","REP",723164,0.514,54047,76517,39.4,0.182316874,0.152,0.027
"AL-03","AL",3,9.46407,"Mostly Rural","IND",2.01201642805374,"false","REP",723164,0.514,54047,76517,39.4,0.182316874,0.152,0.027
"AL-03","AL",3,9.46407,"Mostly Rural","",0.0420154827053769,"","REP",723164,0.514,54047,76517,39.4,0.182316874,0.152,0.027
"LA-04","LA",4,9.45829,"Mostly Rural","REP",NA,"true","REP",761461,0.511,48618,70897,38.5,0.176946685,0.132,0.033
"NC-01","NC",1,9.45644,"Mostly Rural","DEM",52.3694990999938,"true","DEM",753536,0.514,53854,75802,40.7,0.197284536,0.161,0.031
"NC-01","NC",1,9.45644,"Mostly Rural","REP",47.6305009000062,"false","DEM",753536,0.514,53854,75802,40.7,0.197284536,0.161,0.031
"MN-01","MN",1,9.4322,"Mostly Rural","GLC",1.6668521347375,"false","REP",714126,0.497,73826,97587,39.4,0.191356987,0.204,0.02
"MN-01","MN",1,9.4322,"Mostly Rural","LMN",2.15446455367952,"false","REP",714126,0.497,73826,97587,39.4,0.191356987,0.204,0.02
"MN-01","MN",1,9.4322,"Mostly Rural","REP",53.8265435158676,"true","REP",714126,0.497,73826,97587,39.4,0.191356987,0.204,0.02
"MN-01","MN",1,9.4322,"Mostly Rural","DEM",42.3059413853453,"false","REP",714126,0.497,73826,97587,39.4,0.191356987,0.204,0.02
"MN-01","MN",1,9.4322,"Mostly Rural","",0.0461984103700257,"","REP",714126,0.497,73826,97587,39.4,0.191356987,0.204,0.02
"MN-01","MN",1,9.4322,"Mostly Rural","REP",50.9510499045541,"true","vacant",714126,0.497,73826,97587,39.4,0.191356987,0.204,0.02
"MN-01","MN",1,9.4322,"Mostly Rural","GLC",0.73714889555495,"false","vacant",714126,0.497,73826,97587,39.4,0.191356987,0.204,0.02
"MN-01","MN",1,9.4322,"Mostly Rural","DEM",47.0028292882465,"false","vacant",714126,0.497,73826,97587,39.4,0.191356987,0.204,0.02
"MN-01","MN",1,9.4322,"Mostly Rural","LMN",1.3089719116444,"false","vacant",714126,0.497,73826,97587,39.4,0.191356987,0.204,0.02
